time,latitudelongitude,depthmagType,nstgap,dminrms,netid,updatedplace,typehorizontalError,depthErrormagError,magNststatus,locationSource,magSource
,-3.5719,-80.9469,,,,,,,,,,,,,,,,,,
,-3.575,-80.947799,,,,,,,,,,,,,,,,,,
,-3.5751,-80.9474,,,,,,,,,,,,,,,,,,
,-3.5732,-80.9476,,,,,,,,,,,,,,,,,,
,-3.587,-80.9468,,,,,,,,,,,,,,,,,,
,-3.5935,-80.947299,,,,,,,,,,,,,,,,,,
,-3.5999,-80.9479,,,,,,,,,,,,,,,,,,
,-3.6128,-80.9481,,,,,,,,,,,,,,,,,,
,-3.6191,-80.9485,,,,,,,,,,,,,,,,,,
,-3.6318,-80.949799,,,,,,,,,,,,,,,,,,
,-3.6441,-80.952099,,,,,,,,,,,,,,,,,,
,-3.6502,-80.9527,,,,,,,,,,,,,,,,,,
,-3.6563,-80.9533,,,,,,,,,,,,,,,,,,
,-3.6602,-80.9545,,,,,,,,,,,,,,,,,,
,-3.6564,-80.9547,,,,,,,,,,,,,,,,,,
,-3.6538,-80.954799,,,,,,,,,,,,,,,,,,
,-3.6517,-80.955199,,,,,,,,,,,,,,,,,,
,-3.65,-80.9551,,,,,,,,,,,,,,,,,,
,-3.6484,-80.9551,,,,,,,,,,,,,,,,,,
,-3.6643,-80.9571,,,,,,,,,,,,,,,,,,
,-3.6701,-80.959299,,,,,,,,,,,,,,,,,,
,-3.6821,-80.961799,,,,,,,,,,,,,,,,,,
,-3.6886,-80.9614,,,,,,,,,,,,,,,,,,
,-3.695,-80.9619,,,,,,,,,,,,,,,,,,
,-3.7016,-80.9621,,,,,,,,,,,,,,,,,,
,-3.7082,-80.962499,,,,,,,,,,,,,,,,,,
,-3.7208,-80.966099,,,,,,,,,,,,,,,,,,
,-3.7216,-80.9678,,,,,,,,,,,,,,,,,,
,-3.7191,-80.9667,,,,,,,,,,,,,,,,,,
,-3.7179,-80.9687,,,,,,,,,,,,,,,,,,
,-3.7174,-80.9683,,,,,,,,,,,,,,,,,,
,-3.7295,-80.9386,,,,,,,,,,,,,,,,,,
,-3.7285,-80.9392,,,,,,,,,,,,,,,,,,
,-3.7278,-80.939799,,,,,,,,,,,,,,,,,,
,-3.7245,-80.9402,,,,,,,,,,,,,,,,,,
,-3.7247,-80.940499,,,,,,,,,,,,,,,,,,
,-3.7248,-80.940499,,,,,,,,,,,,,,,,,,
,-3.7249,-80.940699,,,,,,,,,,,,,,,,,,
,-3.7251,-80.9411,,,,,,,,,,,,,,,,,,
,-3.7255,-80.9415,,,,,,,,,,,,,,,,,,
,-3.7262,-80.9417,,,,,,,,,,,,,,,,,,
,-3.7268,-80.9415,,,,,,,,,,,,,,,,,,
,-3.7271,-80.9413,,,,,,,,,,,,,,,,,,
,-3.7275,-80.9411,,,,,,,,,,,,,,,,,,
,-3.7277,-80.9408,,,,,,,,,,,,,,,,,,
,-3.7276,-80.9408,,,,,,,,,,,,,,,,,,
,-3.7274,-80.9408,,,,,,,,,,,,,,,,,,
,-3.7271,-80.940699,,,,,,,,,,,,,,,,,,
,-3.7272,-80.9397,,,,,,,,,,,,,,,,,,
,-3.7265,-80.940299,,,,,,,,,,,,,,,,,,
,-3.7261,-80.9404,,,,,,,,,,,,,,,,,,
,-3.7257,-80.94,,,,,,,,,,,,,,,,,,
,-3.7255,-80.9399,,,,,,,,,,,,,,,,,,
,-3.7257,-80.9395,,,,,,,,,,,,,,,,,,
,-3.7254,-80.9392,,,,,,,,,,,,,,,,,,
,-3.726,-80.938899,,,,,,,,,,,,,,,,,,
,-3.7265,-80.9388,,,,,,,,,,,,,,,,,,
,-3.7267,-80.938899,,,,,,,,,,,,,,,,,,
,-3.727,-80.938899,,,,,,,,,,,,,,,,,,
,-3.7266,-80.938499,,,,,,,,,,,,,,,,,,
,-3.7261,-80.9381,,,,,,,,,,,,,,,,,,
,-3.7266,-80.937999,,,,,,,,,,,,,,,,,,
,-3.7264,-80.937999,,,,,,,,,,,,,,,,,,
,-3.7258,-80.9379,,,,,,,,,,,,,,,,,,
,-3.7254,-80.9381,,,,,,,,,,,,,,,,,,
,-3.7256,-80.937999,,,,,,,,,,,,,,,,,,
,-3.7254,-80.9381,,,,,,,,,,,,,,,,,,
,-3.7248,-80.9383,,,,,,,,,,,,,,,,,,
,-3.7249,-80.9386,,,,,,,,,,,,,,,,,,
,-3.7249,-80.938499,,,,,,,,,,,,,,,,,,
,-3.7249,-80.9384,,,,,,,,,,,,,,,,,,
,-3.7248,-80.938499,,,,,,,,,,,,,,,,,,
,-3.7249,-80.938499,,,,,,,,,,,,,,,,,,
,-3.7249,-80.9384,,,,,,,,,,,,,,,,,,
,-3.7251,-80.9383,,,,,,,,,,,,,,,,,,
,-3.725,-80.938499,,,,,,,,,,,,,,,,,,
,-3.7249,-80.9384,,,,,,,,,,,,,,,,,,
,-3.7249,-80.938499,,,,,,,,,,,,,,,,,,
,-3.725,-80.9383,,,,,,,,,,,,,,,,,,
,-3.7249,-80.938499,,,,,,,,,,,,,,,,,,
,-3.725,-80.9382,,,,,,,,,,,,,,,,,,
,-3.7249,-80.9384,,,,,,,,,,,,,,,,,,
,-3.725,-80.9383,,,,,,,,,,,,,,,,,,
,-3.725,-80.9383,,,,,,,,,,,,,,,,,,
,-3.7249,-80.9384,,,,,,,,,,,,,,,,,,
,-3.7251,-80.9383,,,,,,,,,,,,,,,,,,
,-3.7251,-80.9383,,,,,,,,,,,,,,,,,,
,-3.725,-80.9383,,,,,,,,,,,,,,,,,,
,-3.7247,-80.938899,,,,,,,,,,,,,,,,,,
,-3.7246,-80.939399,,,,,,,,,,,,,,,,,,
,-3.7248,-80.9393,,,,,,,,,,,,,,,,,,
,-3.7247,-80.939,,,,,,,,,,,,,,,,,,
,-3.7247,-80.9388,,,,,,,,,,,,,,,,,,
,-3.7252,-80.9395,,,,,,,,,,,,,,,,,,
,-3.7258,-80.940499,,,,,,,,,,,,,,,,,,
,-3.7368,-80.970199,,,,,,,,,,,,,,,,,,
,-3.7424,-80.9739,,,,,,,,,,,,,,,,,,
,-3.7488,-80.9755,,,,,,,,,,,,,,,,,,
,-3.7545,-80.978599,,,,,,,,,,,,,,,,,,
,-3.76,-80.9823,,,,,,,,,,,,,,,,,,
,-3.7694,-80.9911,,,,,,,,,,,,,,,,,,
,-3.7742,-80.9952,,,,,,,,,,,,,,,,,,
,-3.7787,-80.9998,,,,,,,,,,,,,,,,,,
,-3.7823,-81.0047,,,,,,,,,,,,,,,,,,
,-3.787,-81.009099,,,,,,,,,,,,,,,,,,
,-3.7984,-81.015499,,,,,,,,,,,,,,,,,,
,-3.795,-81.0135,,,,,,,,,,,,,,,,,,
,-3.7923,-81.0113,,,,,,,,,,,,,,,,,,
,-3.7906,-81.0093,,,,,,,,,,,,,,,,,,
,-3.7752,-81.002299,,,,,,,,,,,,,,,,,,
,-3.77,-80.9981,,,,,,,,,,,,,,,,,,
,-3.7652,-80.9934,,,,,,,,,,,,,,,,,,
,-3.7605,-80.9888,,,,,,,,,,,,,,,,,,
,-3.756,-80.983999,,,,,,,,,,,,,,,,,,
,-3.7513,-80.979499,,,,,,,,,,,,,,,,,,
,-3.7466,-80.9753,,,,,,,,,,,,,,,,,,
,-3.7414,-80.9723,,,,,,,,,,,,,,,,,,
,-3.7355,-80.9699,,,,,,,,,,,,,,,,,,
,-3.7293,-80.967699,,,,,,,,,,,,,,,,,,
,-3.7232,-80.966,,,,,,,,,,,,,,,,,,
,-3.7177,-80.964299,,,,,,,,,,,,,,,,,,
,-3.7149,-80.964,,,,,,,,,,,,,,,,,,
,-3.718,-80.9658,,,,,,,,,,,,,,,,,,
,-3.7195,-80.9699,,,,,,,,,,,,,,,,,,
,-3.728,-80.9647,,,,,,,,,,,,,,,,,,
,-3.7346,-80.966999,,,,,,,,,,,,,,,,,,
,-3.7413,-80.968599,,,,,,,,,,,,,,,,,,
,-3.7474,-80.9717,,,,,,,,,,,,,,,,,,
,-3.7537,-80.9742,,,,,,,,,,,,,,,,,,
,-3.7596,-80.976999,,,,,,,,,,,,,,,,,,
,-3.7648,-80.9807,,,,,,,,,,,,,,,,,,
,-3.7701,-80.984199,,,,,,,,,,,,,,,,,,
,-3.7804,-80.9911,,,,,,,,,,,,,,,,,,
,-3.7851,-80.995099,,,,,,,,,,,,,,,,,,
,-3.7896,-80.999199,,,,,,,,,,,,,,,,,,
,-3.7958,-81.0013,,,,,,,,,,,,,,,,,,
,-3.8019,-81.0031,,,,,,,,,,,,,,,,,,
,-3.807,-81.005,,,,,,,,,,,,,,,,,,
,-3.8028,-81.0051,,,,,,,,,,,,,,,,,,
,-3.8009,-81.0036,,,,,,,,,,,,,,,,,,
,-3.7996,-81.005,,,,,,,,,,,,,,,,,,
,-3.7997,-81.005,,,,,,,,,,,,,,,,,,
,-3.8633,-81.0786,,,,,,,,,,,,,,,,,,
,-3.868,-81.0833,,,,,,,,,,,,,,,,,,
,-3.8734,-81.086599,,,,,,,,,,,,,,,,,,
,-3.8787,-81.0899,,,,,,,,,,,,,,,,,,
,-3.8842,-81.0926,,,,,,,,,,,,,,,,,,
,-3.8896,-81.0955,,,,,,,,,,,,,,,,,,
,-3.8952,-81.0983,,,,,,,,,,,,,,,,,,
,-3.9009,-81.100599,,,,,,,,,,,,,,,,,,
,-3.9066,-81.1026,,,,,,,,,,,,,,,,,,
,-3.9124,-81.1044,,,,,,,,,,,,,,,,,,
,-3.9182,-81.1061,,,,,,,,,,,,,,,,,,
,-3.9231,-81.1068,,,,,,,,,,,,,,,,,,
,-3.9195,-81.1075,,,,,,,,,,,,,,,,,,
,-3.9161,-81.107,,,,,,,,,,,,,,,,,,
,-3.9134,-81.1051,,,,,,,,,,,,,,,,,,
,-3.9114,-81.1048,,,,,,,,,,,,,,,,,,
,-3.9362,-81.1064,,,,,,,,,,,,,,,,,,
,-3.9255,-81.103,,,,,,,,,,,,,,,,,,
,-3.9183,-81.101099,,,,,,,,,,,,,,,,,,
,-3.904,-81.0964,,,,,,,,,,,,,,,,,,
,-3.8969,-81.0942,,,,,,,,,,,,,,,,,,
,-3.8902,-81.0914,,,,,,,,,,,,,,,,,,
,-3.8836,-81.088599,,,,,,,,,,,,,,,,,,
,-3.8769,-81.085899,,,,,,,,,,,,,,,,,,
,-3.8706,-81.0828,,,,,,,,,,,,,,,,,,
,-3.8647,-81.079099,,,,,,,,,,,,,,,,,,
,-3.859,-81.0747,,,,,,,,,,,,,,,,,,
,-3.8502,-81.0633,,,,,,,,,,,,,,,,,,
,-3.8451,-81.0584,,,,,,,,,,,,,,,,,,
,-3.8393,-81.054199,,,,,,,,,,,,,,,,,,
,-3.8338,-81.0498,,,,,,,,,,,,,,,,,,
,-3.8278,-81.0462,,,,,,,,,,,,,,,,,,
,-3.8216,-81.042899,,,,,,,,,,,,,,,,,,
,-3.8156,-81.0394,,,,,,,,,,,,,,,,,,
,-3.8096,-81.0358,,,,,,,,,,,,,,,,,,
,-3.8042,-81.0316,,,,,,,,,,,,,,,,,,
,-3.7993,-81.0272,,,,,,,,,,,,,,,,,,
,-3.7942,-81.0228,,,,,,,,,,,,,,,,,,
,-3.7882,-81.019099,,,,,,,,,,,,,,,,,,
,-3.7818,-81.016,,,,,,,,,,,,,,,,,,
,-3.7753,-81.0135,,,,,,,,,,,,,,,,,,
,-3.772,-81.0129,,,,,,,,,,,,,,,,,,
,-3.7767,-81.014999,,,,,,,,,,,,,,,,,,
,-3.7743,-81.0153,,,,,,,,,,,,,,,,,,
,-3.7702,-81.010899,,,,,,,,,,,,,,,,,,
,-3.765,-81.005999,,,,,,,,,,,,,,,,,,
,-3.7601,-81.0007,,,,,,,,,,,,,,,,,,
,-3.7573,-80.994,,,,,,,,,,,,,,,,,,
,-3.753,-80.9886,,,,,,,,,,,,,,,,,,
,-3.7482,-80.983799,,,,,,,,,,,,,,,,,,
,-3.7437,-80.9784,,,,,,,,,,,,,,,,,,
,-3.7381,-80.974499,,,,,,,,,,,,,,,,,,
,-3.7318,-80.971999,,,,,,,,,,,,,,,,,,
,-3.7255,-80.969699,,,,,,,,,,,,,,,,,,
,-3.7125,-80.9657,,,,,,,,,,,,,,,,,,
,-3.7062,-80.9633,,,,,,,,,,,,,,,,,,
,-3.7053,-80.963399,,,,,,,,,,,,,,,,,,
,-3.7094,-80.9651,,,,,,,,,,,,,,,,,,
,-3.7069,-80.965199,,,,,,,,,,,,,,,,,,
,-3.6985,-80.9613,,,,,,,,,,,,,,,,,,
,-3.688,-80.9579,,,,,,,,,,,,,,,,,,
,-3.6817,-80.955699,,,,,,,,,,,,,,,,,,
,-3.668,-80.951799,,,,,,,,,,,,,,,,,,
,-3.6612,-80.949999,,,,,,,,,,,,,,,,,,
,-3.6541,-80.9513,,,,,,,,,,,,,,,,,,
,-3.6474,-80.954,,,,,,,,,,,,,,,,,,
,-3.6405,-80.9542,,,,,,,,,,,,,,,,,,
,-3.6337,-80.954,,,,,,,,,,,,,,,,,,
,-3.6269,-80.953199,,,,,,,,,,,,,,,,,,
,-3.6202,-80.9522,,,,,,,,,,,,,,,,,,
,-3.6134,-80.9522,,,,,,,,,,,,,,,,,,
,-3.5998,-80.951799,,,,,,,,,,,,,,,,,,
,-3.6034,-80.952299,,,,,,,,,,,,,,,,,,
,-3.6028,-80.952099,,,,,,,,,,,,,,,,,,
,-3.6635,-80.9576,,,,,,,,,,,,,,,,,,
,-3.6837,-80.9613,,,,,,,,,,,,,,,,,,
,-3.6904,-80.9623,,,,,,,,,,,,,,,,,,
,-3.697,-80.963799,,,,,,,,,,,,,,,,,,
,-3.716,-80.968799,,,,,,,,,,,,,,,,,,
,-3.7226,-80.97,,,,,,,,,,,,,,,,,,
,-3.7354,-80.973,,,,,,,,,,,,,,,,,,
,-3.7307,-80.9728,,,,,,,,,,,,,,,,,,
,-3.7271,-80.9716,,,,,,,,,,,,,,,,,,
,-3.7266,-80.9717,,,,,,,,,,,,,,,,,,
,-3.735,-80.9757,,,,,,,,,,,,,,,,,,
,-3.746,-80.981499,,,,,,,,,,,,,,,,,,
,-3.7522,-80.984899,,,,,,,,,,,,,,,,,,
,-3.7645,-80.992,,,,,,,,,,,,,,,,,,
,-3.7682,-80.997999,,,,,,,,,,,,,,,,,,
,-3.7704,-81.0047,,,,,,,,,,,,,,,,,,
,-3.7858,-81.0181,,,,,,,,,,,,,,,,,,
,-3.7908,-81.0226,,,,,,,,,,,,,,,,,,
,-3.7956,-81.0276,,,,,,,,,,,,,,,,,,
,-3.8079,-81.033799,,,,,,,,,,,,,,,,,,
,-3.8114,-81.036499,,,,,,,,,,,,,,,,,,
,-3.8071,-81.0337,,,,,,,,,,,,,,,,,,
,-3.8056,-81.0315,,,,,,,,,,,,,,,,,,
,-3.5419,-80.921299,,,,,,,,,,,,,,,,,,
,-3.5416,-80.920399,,,,,,,,,,,,,,,,,,
,-3.5419,-80.9202,,,,,,,,,,,,,,,,,,
,-3.542,-80.9202,,,,,,,,,,,,,,,,,,
,-3.5421,-80.92,,,,,,,,,,,,,,,,,,
,-3.5422,-80.919899,,,,,,,,,,,,,,,,,,
,-3.5422,-80.92,,,,,,,,,,,,,,,,,,
,-3.5422,-80.919899,,,,,,,,,,,,,,,,,,
,-3.5421,-80.920099,,,,,,,,,,,,,,,,,,
,-3.5422,-80.919899,,,,,,,,,,,,,,,,,,
,-3.5423,-80.919899,,,,,,,,,,,,,,,,,,
,-3.5424,-80.92,,,,,,,,,,,,,,,,,,
,-3.5425,-80.919899,,,,,,,,,,,,,,,,,,
,-3.5426,-80.919899,,,,,,,,,,,,,,,,,,
,-3.5427,-80.919899,,,,,,,,,,,,,,,,,,
,-3.5426,-80.92,,,,,,,,,,,,,,,,,,
,-3.5425,-80.92,,,,,,,,,,,,,,,,,,
,-3.5424,-80.920099,,,,,,,,,,,,,,,,,,
,-3.5423,-80.920099,,,,,,,,,,,,,,,,,,
,-3.5423,-80.920099,,,,,,,,,,,,,,,,,,
,-3.5423,-80.920099,,,,,,,,,,,,,,,,,,
,-3.5424,-80.9202,,,,,,,,,,,,,,,,,,
,-3.5422,-80.920099,,,,,,,,,,,,,,,,,,
,-3.5421,-80.9203,,,,,,,,,,,,,,,,,,
,-3.5419,-80.920399,,,,,,,,,,,,,,,,,,
,-3.5418,-80.920599,,,,,,,,,,,,,,,,,,
,-3.5416,-80.920799,,,,,,,,,,,,,,,,,,
,-3.5415,-80.9211,,,,,,,,,,,,,,,,,,
,-3.5414,-80.9212,,,,,,,,,,,,,,,,,,
,-3.5414,-80.921499,,,,,,,,,,,,,,,,,,
,-3.5414,-80.9218,,,,,,,,,,,,,,,,,,
,-3.5414,-80.921699,,,,,,,,,,,,,,,,,,
,-3.5414,-80.9216,,,,,,,,,,,,,,,,,,
,-3.5414,-80.9216,,,,,,,,,,,,,,,,,,
,-3.5415,-80.921699,,,,,,,,,,,,,,,,,,
,-3.5414,-80.9218,,,,,,,,,,,,,,,,,,
,-3.5414,-80.9219,,,,,,,,,,,,,,,,,,
,-3.5415,-80.922,,,,,,,,,,,,,,,,,,
,-3.5416,-80.9221,,,,,,,,,,,,,,,,,,
,-3.5416,-80.9221,,,,,,,,,,,,,,,,,,
,-3.5416,-80.922199,,,,,,,,,,,,,,,,,,
,-3.5417,-80.922199,,,,,,,,,,,,,,,,,,
,-3.5415,-80.922,,,,,,,,,,,,,,,,,,
,-3.5415,-80.9221,,,,,,,,,,,,,,,,,,
,-3.5416,-80.9221,,,,,,,,,,,,,,,,,,
,-3.5417,-80.922199,,,,,,,,,,,,,,,,,,
,-3.5416,-80.922199,,,,,,,,,,,,,,,,,,
,-3.5415,-80.9219,,,,,,,,,,,,,,,,,,
,-3.5415,-80.9219,,,,,,,,,,,,,,,,,,
,-3.5415,-80.9219,,,,,,,,,,,,,,,,,,
,-3.5414,-80.9218,,,,,,,,,,,,,,,,,,
,-3.5415,-80.9219,,,,,,,,,,,,,,,,,,
,-3.5415,-80.9221,,,,,,,,,,,,,,,,,,
,-3.5416,-80.9221,,,,,,,,,,,,,,,,,,
,-3.5416,-80.9223,,,,,,,,,,,,,,,,,,
,-3.5417,-80.9225,,,,,,,,,,,,,,,,,,
,-3.5416,-80.922599,,,,,,,,,,,,,,,,,,
,-3.5425,-80.923999,,,,,,,,,,,,,,,,,,
,-3.5225,-80.9404,,,,,,,,,,,,,,,,,,
,-3.5155,-80.938699,,,,,,,,,,,,,,,,,,
,-3.5082,-80.9379,,,,,,,,,,,,,,,,,,
,-3.4867,-80.9386,,,,,,,,,,,,,,,,,,
,-3.4655,-80.937999,,,,,,,,,,,,,,,,,,
,-3.4584,-80.9382,,,,,,,,,,,,,,,,,,
,-3.4514,-80.9393,,,,,,,,,,,,,,,,,,
,-3.4444,-80.941399,,,,,,,,,,,,,,,,,,
,-3.423,-80.940999,,,,,,,,,,,,,,,,,,
,-3.416,-80.9409,,,,,,,,,,,,,,,,,,
,-3.4091,-80.9409,,,,,,,,,,,,,,,,,,
,-3.4118,-80.941399,,,,,,,,,,,,,,,,,,
,-3.4137,-80.941399,,,,,,,,,,,,,,,,,,
,-3.413,-80.9411,,,,,,,,,,,,,,,,,,
,-3.4007,-80.949599,,,,,,,,,,,,,,,,,,
,-3.421,-80.949099,,,,,,,,,,,,,,,,,,
,-3.4283,-80.9497,,,,,,,,,,,,,,,,,,
,-3.4427,-80.951,,,,,,,,,,,,,,,,,,
,-3.4498,-80.951,,,,,,,,,,,,,,,,,,
,-3.4568,-80.9527,,,,,,,,,,,,,,,,,,
,-3.4639,-80.9538,,,,,,,,,,,,,,,,,,
,-3.471,-80.952499,,,,,,,,,,,,,,,,,,
,-3.471,-80.952999,,,,,,,,,,,,,,,,,,
,-3.4667,-80.9529,,,,,,,,,,,,,,,,,,
,-3.4692,-80.9531,,,,,,,,,,,,,,,,,,
,-3.6565,-80.9617,,,,,,,,,,,,,,,,,,
,-3.6711,-80.9642,,,,,,,,,,,,,,,,,,
,-3.6784,-80.964499,,,,,,,,,,,,,,,,,,
,-3.7001,-80.9667,,,,,,,,,,,,,,,,,,
,-3.7074,-80.968399,,,,,,,,,,,,,,,,,,
,-3.7141,-80.9714,,,,,,,,,,,,,,,,,,
,-3.721,-80.9737,,,,,,,,,,,,,,,,,,
,-3.7281,-80.9751,,,,,,,,,,,,,,,,,,
,-3.7352,-80.976499,,,,,,,,,,,,,,,,,,
,-3.7421,-80.9782,,,,,,,,,,,,,,,,,,
,-3.7467,-80.979699,,,,,,,,,,,,,,,,,,
,-3.7416,-80.9791,,,,,,,,,,,,,,,,,,
,-3.7412,-80.980399,,,,,,,,,,,,,,,,,,
,-3.7413,-80.9805,,,,,,,,,,,,,,,,,,
,-3.7602,-81.007999,,,,,,,,,,,,,,,,,,
,-3.7642,-81.0138,,,,,,,,,,,,,,,,,,
,-3.7691,-81.0192,,,,,,,,,,,,,,,,,,
,-3.8029,-81.033,,,,,,,,,,,,,,,,,,
,-3.8096,-81.0359,,,,,,,,,,,,,,,,,,
,-3.8153,-81.0403,,,,,,,,,,,,,,,,,,
,-3.82,-81.045799,,,,,,,,,,,,,,,,,,
,-3.8246,-81.0509,,,,,,,,,,,,,,,,,,
,-3.8284,-81.0568,,,,,,,,,,,,,,,,,,
,-3.8331,-81.062,,,,,,,,,,,,,,,,,,
,-3.8378,-81.067299,,,,,,,,,,,,,,,,,,
,-3.8435,-81.071599,,,,,,,,,,,,,,,,,,
,-3.8492,-81.075899,,,,,,,,,,,,,,,,,,
,-3.8549,-81.0797,,,,,,,,,,,,,,,,,,
,-3.8599,-81.0846,,,,,,,,,,,,,,,,,,
,-3.8573,-81.0829,,,,,,,,,,,,,,,,,,
,-3.857,-81.0822,,,,,,,,,,,,,,,,,,
,-3.855,-81.0826,,,,,,,,,,,,,,,,,,
,-3.9101,-81.0996,,,,,,,,,,,,,,,,,,
,-3.9031,-81.0973,,,,,,,,,,,,,,,,,,
,-3.8964,-81.0946,,,,,,,,,,,,,,,,,,
,-3.8896,-81.0921,,,,,,,,,,,,,,,,,,
,-3.8829,-81.0897,,,,,,,,,,,,,,,,,,
,-3.8762,-81.0872,,,,,,,,,,,,,,,,,,
,-3.87,-81.084099,,,,,,,,,,,,,,,,,,
,-3.8644,-81.0803,,,,,,,,,,,,,,,,,,
,-3.8592,-81.075699,,,,,,,,,,,,,,,,,,
,-3.8543,-81.070699,,,,,,,,,,,,,,,,,,
,-3.8497,-81.065699,,,,,,,,,,,,,,,,,,
,-3.8454,-81.060299,,,,,,,,,,,,,,,,,,
,-3.8406,-81.0555,,,,,,,,,,,,,,,,,,
,-3.8349,-81.051499,,,,,,,,,,,,,,,,,,
,-3.8293,-81.047399,,,,,,,,,,,,,,,,,,
,-3.8238,-81.0435,,,,,,,,,,,,,,,,,,
,-3.8182,-81.0398,,,,,,,,,,,,,,,,,,
,-3.8127,-81.036299,,,,,,,,,,,,,,,,,,
,-3.8072,-81.0328,,,,,,,,,,,,,,,,,,
,-3.8016,-81.0296,,,,,,,,,,,,,,,,,,
,-3.7963,-81.026099,,,,,,,,,,,,,,,,,,
,-3.7911,-81.022499,,,,,,,,,,,,,,,,,,
,-3.7858,-81.018899,,,,,,,,,,,,,,,,,,
,-3.7858,-81.0196,,,,,,,,,,,,,,,,,,
,-3.7861,-81.0222,,,,,,,,,,,,,,,,,,
,-3.7765,-81.015499,,,,,,,,,,,,,,,,,,
,-3.7713,-81.011599,,,,,,,,,,,,,,,,,,
,-3.7658,-81.008199,,,,,,,,,,,,,,,,,,
,-3.7603,-81.0045,,,,,,,,,,,,,,,,,,
,-3.755,-81.0006,,,,,,,,,,,,,,,,,,
,-3.7497,-80.996699,,,,,,,,,,,,,,,,,,
,-3.7448,-80.9925,,,,,,,,,,,,,,,,,,
,-3.7407,-80.987199,,,,,,,,,,,,,,,,,,
,-3.737,-80.981499,,,,,,,,,,,,,,,,,,
,-3.7337,-80.975399,,,,,,,,,,,,,,,,,,
,-3.7291,-80.97,,,,,,,,,,,,,,,,,,
,-3.7235,-80.9658,,,,,,,,,,,,,,,,,,
,-3.7109,-80.9597,,,,,,,,,,,,,,,,,,
,-3.7037,-80.9587,,,,,,,,,,,,,,,,,,
,-3.697,-80.9583,,,,,,,,,,,,,,,,,,
,-3.7017,-80.959799,,,,,,,,,,,,,,,,,,
,-3.7012,-80.9603,,,,,,,,,,,,,,,,,,
,-3.703,-80.9628,,,,,,,,,,,,,,,,,,
,-3.7135,-80.9669,,,,,,,,,,,,,,,,,,
,-3.7264,-80.9712,,,,,,,,,,,,,,,,,,
