"time,latitudelongitude,depthmagType,nstgap,dminrms,netid,updatedplace,typehorizontalError,depthErrormagError,magNststatus,locationSource,magSource"
",-5.1051,-81.2987,,,,,,,,,,,,,,,,,,"
",-5.1031,-81.298099,,,,,,,,,,,,,,,,,,"
",-5.1011,-81.2975,,,,,,,,,,,,,,,,,,"
",-5.0991,-81.2968,,,,,,,,,,,,,,,,,,"
",-5.0972,-81.2959,,,,,,,,,,,,,,,,,,"
",-5.0953,-81.295,,,,,,,,,,,,,,,,,,"
",-5.0934,-81.2943,,,,,,,,,,,,,,,,,,"
",-5.0915,-81.2937,,,,,,,,,,,,,,,,,,"
",-5.0882,-81.293999,,,,,,,,,,,,,,,,,,"
",-5.0863,-81.2943,,,,,,,,,,,,,,,,,,"
",-5.570417,-81.264444,,,,,,,,,,,,,,,,,,"
",-5.590139,-81.264167,,,,,,,,,,,,,,,,,,"
",-5.60625,-81.265278,,,,,,,,,,,,,,,,,,"
",-5.614306,-81.266111,,,,,,,,,,,,,,,,,,"
",-5.622639,-81.267222,,,,,,,,,,,,,,,,,,"
",-5.630417,-81.269444,,,,,,,,,,,,,,,,,,"
",-5.638472,-81.271389,,,,,,,,,,,,,,,,,,"
",-5.646528,-81.2725,,,,,,,,,,,,,,,,,,"
",-5.654306,-81.273333,,,,,,,,,,,,,,,,,,"
",-5.662083,-81.272778,,,,,,,,,,,,,,,,,,"
",-5.664306,-81.275833,,,,,,,,,,,,,,,,,,"
",-5.732639,-81.281389,,,,,,,,,,,,,,,,,,"
",-5.741806,-81.279444,,,,,,,,,,,,,,,,,,"
",-5.759583,-81.274722,,,,,,,,,,,,,,,,,,"
",-5.767917,-81.273611,,,,,,,,,,,,,,,,,,"
",-5.775972,-81.272222,,,,,,,,,,,,,,,,,,"
",-5.783194,-81.269167,,,,,,,,,,,,,,,,,,"
",-5.798472,-81.265278,,,,,,,,,,,,,,,,,,"
",-5.805694,-81.263889,,,,,,,,,,,,,,,,,,"
",-5.812361,-81.263056,,,,,,,,,,,,,,,,,,"
",-5.81875,-81.263889,,,,,,,,,,,,,,,,,,"
",-5.825139,-81.266389,,,,,,,,,,,,,,,,,,"
",-5.827917,-81.270833,,,,,,,,,,,,,,,,,,"
",-5.824306,-81.271667,,,,,,,,,,,,,,,,,,"
",-5.820139,-81.272222,,,,,,,,,,,,,,,,,,"
",-5.804861,-81.263889,,,,,,,,,,,,,,,,,,"
",-5.797361,-81.265278,,,,,,,,,,,,,,,,,,"
",-5.756528,-81.275,,,,,,,,,,,,,,,,,,"
",-5.756806,-81.275278,,,,,,,,,,,,,,,,,,"
",-5.619306,-81.28,,,,,,,,,,,,,,,,,,"
",-5.610972,-81.279722,,,,,,,,,,,,,,,,,,"
",-5.602917,-81.279444,,,,,,,,,,,,,,,,,,"
",-5.596806,-81.278889,,,,,,,,,,,,,,,,,,"
",-5.59625,-81.279444,,,,,,,,,,,,,,,,,,"
",-5.570972,-81.274722,,,,,,,,,,,,,,,,,,"
",-5.57875,-81.275833,,,,,,,,,,,,,,,,,,"
",-5.586528,-81.277222,,,,,,,,,,,,,,,,,,"
",-5.594306,-81.278889,,,,,,,,,,,,,,,,,,"
",-5.602083,-81.279722,,,,,,,,,,,,,,,,,,"
",-5.609861,-81.279722,,,,,,,,,,,,,,,,,,"
",-5.617361,-81.28,,,,,,,,,,,,,,,,,,"
",-5.625417,-81.28,,,,,,,,,,,,,,,,,,"
",-5.633194,-81.28,,,,,,,,,,,,,,,,,,"
",-5.640694,-81.280278,,,,,,,,,,,,,,,,,,"
",-5.640694,-81.280833,,,,,,,,,,,,,,,,,,"
",-5.641806,-81.283333,,,,,,,,,,,,,,,,,,"
",-5.599306,-81.277778,,,,,,,,,,,,,,,,,,"
",-5.618472,-81.278889,,,,,,,,,,,,,,,,,,"
",-5.634028,-81.28,,,,,,,,,,,,,,,,,,"
",-5.641528,-81.280278,,,,,,,,,,,,,,,,,,"
",-5.649306,-81.280278,,,,,,,,,,,,,,,,,,"
",-5.657083,-81.28,,,,,,,,,,,,,,,,,,"
",-5.656528,-81.280833,,,,,,,,,,,,,,,,,,"
",-5.658194,-81.281111,,,,,,,,,,,,,,,,,,"
",-5.632083,-81.279722,,,,,,,,,,,,,,,,,,"
",-5.624028,-81.278889,,,,,,,,,,,,,,,,,,"
",-5.61625,-81.277778,,,,,,,,,,,,,,,,,,"
",-5.608194,-81.276944,,,,,,,,,,,,,,,,,,"
",-5.600417,-81.276389,,,,,,,,,,,,,,,,,,"
",-5.592639,-81.275278,,,,,,,,,,,,,,,,,,"
",-5.584861,-81.274444,,,,,,,,,,,,,,,,,,"
",-5.577361,-81.273889,,,,,,,,,,,,,,,,,,"
",-5.569306,-81.273333,,,,,,,,,,,,,,,,,,"
",-5.569861,-81.273889,,,,,,,,,,,,,,,,,,"
",-5.54125,-81.260556,,,,,,,,,,,,,,,,,,"
",-5.533194,-81.259722,,,,,,,,,,,,,,,,,,"
",-5.524861,-81.262222,,,,,,,,,,,,,,,,,,"
",-5.520694,-81.263889,,,,,,,,,,,,,,,,,,"
",-5.519583,-81.264722,,,,,,,,,,,,,,,,,,"
",-5.552361,-81.271667,,,,,,,,,,,,,,,,,,"
",-5.572639,-81.274444,,,,,,,,,,,,,,,,,,"
",-5.580694,-81.274722,,,,,,,,,,,,,,,,,,"
",-5.597361,-81.275278,,,,,,,,,,,,,,,,,,"
",-5.605694,-81.276111,,,,,,,,,,,,,,,,,,"
",-5.613472,-81.278611,,,,,,,,,,,,,,,,,,"
",-5.62125,-81.28,,,,,,,,,,,,,,,,,,"
",-5.629583,-81.28,,,,,,,,,,,,,,,,,,"
",-5.637083,-81.280278,,,,,,,,,,,,,,,,,,"
",-5.644861,-81.280556,,,,,,,,,,,,,,,,,,"
",-5.648194,-81.282778,,,,,,,,,,,,,,,,,,"
",-5.646528,-81.284444,,,,,,,,,,,,,,,,,,"
",-5.63375,-81.280278,,,,,,,,,,,,,,,,,,"
",-5.625417,-81.280278,,,,,,,,,,,,,,,,,,"
",-5.617361,-81.28,,,,,,,,,,,,,,,,,,"
",-5.601528,-81.279444,,,,,,,,,,,,,,,,,,"
",-5.59375,-81.279167,,,,,,,,,,,,,,,,,,"
",-5.594583,-81.280556,,,,,,,,,,,,,,,,,,"
",-5.59125,-81.278889,,,,,,,,,,,,,,,,,,"
",-5.59875,-81.280278,,,,,,,,,,,,,,,,,,"
",-5.605694,-81.283333,,,,,,,,,,,,,,,,,,"
",-5.612917,-81.285833,,,,,,,,,,,,,,,,,,"
",-5.627361,-81.289444,,,,,,,,,,,,,,,,,,"
",-5.624583,-81.290278,,,,,,,,,,,,,,,,,,"
",-5.622361,-81.293333,,,,,,,,,,,,,,,,,,"
",-5.605694,-81.285833,,,,,,,,,,,,,,,,,,"
",-5.598194,-81.284444,,,,,,,,,,,,,,,,,,"
",-5.590417,-81.283056,,,,,,,,,,,,,,,,,,"
",-5.573472,-81.2775,,,,,,,,,,,,,,,,,,"
",-5.570139,-81.277222,,,,,,,,,,,,,,,,,,"
",-5.568194,-81.277222,,,,,,,,,,,,,,,,,,"
",-5.579861,-81.2775,,,,,,,,,,,,,,,,,,"
",-5.595694,-81.28,,,,,,,,,,,,,,,,,,"
",-5.61125,-81.284722,,,,,,,,,,,,,,,,,,"
",-5.61875,-81.287222,,,,,,,,,,,,,,,,,,"
",-5.62625,-81.289167,,,,,,,,,,,,,,,,,,"
",-5.625417,-81.289444,,,,,,,,,,,,,,,,,,"
",-5.62375,-81.2925,,,,,,,,,,,,,,,,,,"
",-5.626528,-81.294722,,,,,,,,,,,,,,,,,,"
",-5.60875,-81.284444,,,,,,,,,,,,,,,,,,"
",-5.575972,-81.275278,,,,,,,,,,,,,,,,,,"
",-5.577083,-81.276389,,,,,,,,,,,,,,,,,,"
",-5.574028,-81.278611,,,,,,,,,,,,,,,,,,"
",-5.59375,-81.279167,,,,,,,,,,,,,,,,,,"
",-5.602083,-81.281389,,,,,,,,,,,,,,,,,,"
",-5.617639,-81.286944,,,,,,,,,,,,,,,,,,"
",-5.625972,-81.288889,,,,,,,,,,,,,,,,,,"
",-5.626806,-81.289722,,,,,,,,,,,,,,,,,,"
",-5.627639,-81.292778,,,,,,,,,,,,,,,,,,"
",-5.589861,-81.278611,,,,,,,,,,,,,,,,,,"
",-5.582083,-81.276944,,,,,,,,,,,,,,,,,,"
",-5.574583,-81.275,,,,,,,,,,,,,,,,,,"
",-5.566806,-81.273056,,,,,,,,,,,,,,,,,,"
",-5.559583,-81.270833,,,,,,,,,,,,,,,,,,"
",-5.552361,-81.2675,,,,,,,,,,,,,,,,,,"
",-5.537917,-81.260833,,,,,,,,,,,,,,,,,,"
",-5.530694,-81.26,,,,,,,,,,,,,,,,,,"
",-5.534583,-81.261389,,,,,,,,,,,,,,,,,,"
",-5.531528,-81.262222,,,,,,,,,,,,,,,,,,"
",-5.590972,-81.276944,,,,,,,,,,,,,,,,,,"
",-5.598472,-81.279444,,,,,,,,,,,,,,,,,,"
",-5.605972,-81.2825,,,,,,,,,,,,,,,,,,"
",-5.61375,-81.285556,,,,,,,,,,,,,,,,,,"
",-5.629028,-81.290278,,,,,,,,,,,,,,,,,,"
",-5.627361,-81.289444,,,,,,,,,,,,,,,,,,"
",-5.631528,-81.291111,,,,,,,,,,,,,,,,,,"
",-5.762639,-81.273889,,,,,,,,,,,,,,,,,,"
",-5.786528,-81.268056,,,,,,,,,,,,,,,,,,"
",-5.794583,-81.265833,,,,,,,,,,,,,,,,,,"
",-5.810139,-81.2625,,,,,,,,,,,,,,,,,,"
",-5.809028,-81.264444,,,,,,,,,,,,,,,,,,"
",-5.805417,-81.271389,,,,,,,,,,,,,,,,,,"
",-5.797639,-81.273611,,,,,,,,,,,,,,,,,,"
",-5.790139,-81.276111,,,,,,,,,,,,,,,,,,"
",-5.783194,-81.279722,,,,,,,,,,,,,,,,,,"
",-5.77625,-81.281111,,,,,,,,,,,,,,,,,,"
",-5.77875,-81.281111,,,,,,,,,,,,,,,,,,"
",-5.777639,-81.282222,,,,,,,,,,,,,,,,,,"
",-5.777639,-81.2825,,,,,,,,,,,,,,,,,,"
",-5.622083,-81.290556,,,,,,,,,,,,,,,,,,"
",-5.603472,-81.286667,,,,,,,,,,,,,,,,,,"
",-5.59625,-81.285278,,,,,,,,,,,,,,,,,,"
",-5.589028,-81.283056,,,,,,,,,,,,,,,,,,"
",-5.583194,-81.281389,,,,,,,,,,,,,,,,,,"
",-5.571806,-81.278056,,,,,,,,,,,,,,,,,,"
",-5.554861,-81.275278,,,,,,,,,,,,,,,,,,"
",-5.546806,-81.273333,,,,,,,,,,,,,,,,,,"
",-5.543472,-81.2725,,,,,,,,,,,,,,,,,,"
",-5.37375,-81.238889,,,,,,,,,,,,,,,,,,"
",-5.36625,-81.240833,,,,,,,,,,,,,,,,,,"
",-5.35875,-81.243056,,,,,,,,,,,,,,,,,,"
",-5.351806,-81.244722,,,,,,,,,,,,,,,,,,"
",-5.350972,-81.245,,,,,,,,,,,,,,,,,,"
",-5.347917,-81.245278,,,,,,,,,,,,,,,,,,"
",-4.981806,-81.388056,,,,,,,,,,,,,,,,,,"
",-5.017083,-81.394167,,,,,,,,,,,,,,,,,,"
",-5.03125,-81.403333,,,,,,,,,,,,,,,,,,"
",-5.047361,-81.405833,,,,,,,,,,,,,,,,,,"
",-5.062917,-81.410556,,,,,,,,,,,,,,,,,,"
",-5.084028,-81.416389,,,,,,,,,,,,,,,,,,"
",-5.084028,-81.418056,,,,,,,,,,,,,,,,,,"
",-5.091528,-81.415278,,,,,,,,,,,,,,,,,,"
",-5.108472,-81.415556,,,,,,,,,,,,,,,,,,"
",-5.125417,-81.418611,,,,,,,,,,,,,,,,,,"
",-5.134028,-81.419167,,,,,,,,,,,,,,,,,,"
",-5.141806,-81.418333,,,,,,,,,,,,,,,,,,"
",-5.150417,-81.418333,,,,,,,,,,,,,,,,,,"
",-5.165417,-81.419167,,,,,,,,,,,,,,,,,,"
",-5.164028,-81.418611,,,,,,,,,,,,,,,,,,"
",-5.165417,-81.421389,,,,,,,,,,,,,,,,,,"
",-5.126528,-81.430556,,,,,,,,,,,,,,,,,,"
",-5.118194,-81.429444,,,,,,,,,,,,,,,,,,"
",-5.110417,-81.426944,,,,,,,,,,,,,,,,,,"
",-5.102917,-81.425,,,,,,,,,,,,,,,,,,"
",-5.086528,-81.425278,,,,,,,,,,,,,,,,,,"
",-5.069861,-81.423333,,,,,,,,,,,,,,,,,,"
",-5.05375,-81.421389,,,,,,,,,,,,,,,,,,"
",-5.05625,-81.421944,,,,,,,,,,,,,,,,,,"
",-5.052083,-81.425,,,,,,,,,,,,,,,,,,"
",-5.02375,-81.394444,,,,,,,,,,,,,,,,,,"
",-5.00375,-81.389722,,,,,,,,,,,,,,,,,,"
",-4.99625,-81.386667,,,,,,,,,,,,,,,,,,"
",-4.98875,-81.384722,,,,,,,,,,,,,,,,,,"
",-4.980972,-81.382778,,,,,,,,,,,,,,,,,,"
",-4.973194,-81.383056,,,,,,,,,,,,,,,,,,"
",-4.965694,-81.386389,,,,,,,,,,,,,,,,,,"
",-4.958472,-81.388333,,,,,,,,,,,,,,,,,,"
",-4.958472,-81.388611,,,,,,,,,,,,,,,,,,"
",-4.95625,-81.389167,,,,,,,,,,,,,,,,,,"
",-5.010139,-81.395,,,,,,,,,,,,,,,,,,"
",-5.017639,-81.397222,,,,,,,,,,,,,,,,,,"
",-5.025139,-81.400556,,,,,,,,,,,,,,,,,,"
",-5.040139,-81.405833,,,,,,,,,,,,,,,,,,"
",-5.04875,-81.406111,,,,,,,,,,,,,,,,,,"
",-5.049306,-81.409444,,,,,,,,,,,,,,,,,,"
",-5.027639,-81.401944,,,,,,,,,,,,,,,,,,"
",-4.995694,-81.395833,,,,,,,,,,,,,,,,,,"
",-4.988194,-81.394444,,,,,,,,,,,,,,,,,,"
",-4.985417,-81.395556,,,,,,,,,,,,,,,,,,"
",-5.033194,-81.404167,,,,,,,,,,,,,,,,,,"
",-5.04125,-81.405556,,,,,,,,,,,,,,,,,,"
",-5.057083,-81.407222,,,,,,,,,,,,,,,,,,"
",-5.064583,-81.411944,,,,,,,,,,,,,,,,,,"
",-5.072083,-81.416667,,,,,,,,,,,,,,,,,,"
",-5.080694,-81.416667,,,,,,,,,,,,,,,,,,"
",-5.089028,-81.415278,,,,,,,,,,,,,,,,,,"
",-5.09625,-81.412778,,,,,,,,,,,,,,,,,,"
",-5.094306,-81.413333,,,,,,,,,,,,,,,,,,"
",-5.094306,-81.4175,,,,,,,,,,,,,,,,,,"
",-5.098472,-81.388056,,,,,,,,,,,,,,,,,,"
",-5.127083,-81.388056,,,,,,,,,,,,,,,,,,"
",-5.143194,-81.389722,,,,,,,,,,,,,,,,,,"
",-5.15125,-81.389167,,,,,,,,,,,,,,,,,,"
",-5.159306,-81.389167,,,,,,,,,,,,,,,,,,"
",-5.167083,-81.389444,,,,,,,,,,,,,,,,,,"
",-5.165972,-81.391111,,,,,,,,,,,,,,,,,,"
",-5.168194,-81.394444,,,,,,,,,,,,,,,,,,"
",-5.178472,-81.393056,,,,,,,,,,,,,,,,,,"
",-5.197083,-81.388611,,,,,,,,,,,,,,,,,,"
",-5.204306,-81.3875,,,,,,,,,,,,,,,,,,"
",-5.211528,-81.386389,,,,,,,,,,,,,,,,,,"
",-5.21875,-81.385,,,,,,,,,,,,,,,,,,"
",-5.240139,-81.382222,,,,,,,,,,,,,,,,,,"
",-5.247639,-81.380833,,,,,,,,,,,,,,,,,,"
",-5.255694,-81.38,,,,,,,,,,,,,,,,,,"
",-5.254861,-81.384167,,,,,,,,,,,,,,,,,,"
",-5.215694,-81.386944,,,,,,,,,,,,,,,,,,"
",-5.207639,-81.387778,,,,,,,,,,,,,,,,,,"
",-5.199583,-81.388611,,,,,,,,,,,,,,,,,,"
",-5.190972,-81.389167,,,,,,,,,,,,,,,,,,"
",-5.182639,-81.39,,,,,,,,,,,,,,,,,,"
",-5.157917,-81.391389,,,,,,,,,,,,,,,,,,"
",-5.140694,-81.390278,,,,,,,,,,,,,,,,,,"
",-5.139583,-81.390833,,,,,,,,,,,,,,,,,,"
",-5.00625,-81.393889,,,,,,,,,,,,,,,,,,"
",-4.997639,-81.391944,,,,,,,,,,,,,,,,,,"
",-4.98125,-81.386667,,,,,,,,,,,,,,,,,,"
",-4.979583,-81.386944,,,,,,,,,,,,,,,,,,"
",-4.976528,-81.388056,,,,,,,,,,,,,,,,,,"
",-4.987639,-81.388333,,,,,,,,,,,,,,,,,,"
",-5.006528,-81.390278,,,,,,,,,,,,,,,,,,"
",-5.014028,-81.391944,,,,,,,,,,,,,,,,,,"
",-5.021806,-81.393889,,,,,,,,,,,,,,,,,,"
",-5.024861,-81.394444,,,,,,,,,,,,,,,,,,"
",-5.022361,-81.3975,,,,,,,,,,,,,,,,,,"
",-5.037639,-81.405556,,,,,,,,,,,,,,,,,,"
",-5.068472,-81.414444,,,,,,,,,,,,,,,,,,"
",-5.06625,-81.415,,,,,,,,,,,,,,,,,,"
",-5.064306,-81.418611,,,,,,,,,,,,,,,,,,"
",-5.067639,-81.415833,,,,,,,,,,,,,,,,,,"
",-5.07125,-81.4125,,,,,,,,,,,,,,,,,,"
",-4.987917,-81.394444,,,,,,,,,,,,,,,,,,"
",-4.984306,-81.396111,,,,,,,,,,,,,,,,,,"
",-4.977639,-81.396389,,,,,,,,,,,,,,,,,,"
",-5.003472,-81.396667,,,,,,,,,,,,,,,,,,"
",-5.010972,-81.397222,,,,,,,,,,,,,,,,,,"
",-5.025694,-81.401389,,,,,,,,,,,,,,,,,,"
",-5.033194,-81.403611,,,,,,,,,,,,,,,,,,"
",-5.040694,-81.405833,,,,,,,,,,,,,,,,,,"
",-5.048194,-81.405833,,,,,,,,,,,,,,,,,,"
",-5.055972,-81.406667,,,,,,,,,,,,,,,,,,"
",-5.062639,-81.410556,,,,,,,,,,,,,,,,,,"
",-5.069583,-81.419167,,,,,,,,,,,,,,,,,,"
",-5.066528,-81.420556,,,,,,,,,,,,,,,,,,"
",-5.010417,-81.372222,,,,,,,,,,,,,,,,,,"
",-5.030694,-81.372778,,,,,,,,,,,,,,,,,,"
",-5.047083,-81.371944,,,,,,,,,,,,,,,,,,"
",-5.055139,-81.371667,,,,,,,,,,,,,,,,,,"
",-5.062917,-81.371111,,,,,,,,,,,,,,,,,,"
",-5.078472,-81.369167,,,,,,,,,,,,,,,,,,"
",-5.08625,-81.368333,,,,,,,,,,,,,,,,,,"
",-5.090694,-81.369167,,,,,,,,,,,,,,,,,,"
",-5.090972,-81.371667,,,,,,,,,,,,,,,,,,"
",-5.112083,-81.355278,,,,,,,,,,,,,,,,,,"
",-5.119861,-81.355556,,,,,,,,,,,,,,,,,,"
",-5.127917,-81.355556,,,,,,,,,,,,,,,,,,"
",-5.135972,-81.356111,,,,,,,,,,,,,,,,,,"
",-5.143194,-81.357778,,,,,,,,,,,,,,,,,,"
",-5.148472,-81.362778,,,,,,,,,,,,,,,,,,"
",-5.14625,-81.366944,,,,,,,,,,,,,,,,,,"
",-5.143472,-81.371667,,,,,,,,,,,,,,,,,,"
",-5.128194,-81.363333,,,,,,,,,,,,,,,,,,"
",-5.132917,-81.363333,,,,,,,,,,,,,,,,,,"
",-5.130694,-81.366667,,,,,,,,,,,,,,,,,,"
",-5.113472,-81.4225,,,,,,,,,,,,,,,,,,"
",-5.097361,-81.418611,,,,,,,,,,,,,,,,,,"
",-5.089028,-81.416667,,,,,,,,,,,,,,,,,,"
",-5.08125,-81.416667,,,,,,,,,,,,,,,,,,"
",-5.067361,-81.416944,,,,,,,,,,,,,,,,,,"
",-5.066528,-81.418056,,,,,,,,,,,,,,,,,,"
",-5.004583,-81.388889,,,,,,,,,,,,,,,,,,"
",-4.989583,-81.3825,,,,,,,,,,,,,,,,,,"
",-4.981806,-81.379722,,,,,,,,,,,,,,,,,,"
",-4.965139,-81.383333,,,,,,,,,,,,,,,,,,"
",-4.957083,-81.385833,,,,,,,,,,,,,,,,,,"
",-4.950694,-81.387778,,,,,,,,,,,,,,,,,,"
",-4.946528,-81.388333,,,,,,,,,,,,,,,,,,"
",-4.937917,-81.390278,,,,,,,,,,,,,,,,,,"
",-4.986806,-81.393056,,,,,,,,,,,,,,,,,,"
",-5.00625,-81.397222,,,,,,,,,,,,,,,,,,"
",-5.01375,-81.3975,,,,,,,,,,,,,,,,,,"
",-5.02125,-81.398889,,,,,,,,,,,,,,,,,,"
",-5.04125,-81.411667,,,,,,,,,,,,,,,,,,"
",-5.040694,-81.411389,,,,,,,,,,,,,,,,,,"
",-5.038472,-81.414722,,,,,,,,,,,,,,,,,,"
",-6.0912,-81.228,,,,,,,,,,,,,,,,,,"
",-6.0915,-81.2257,,,,,,,,,,,,,,,,,,"
",-6.0897,-81.2248,,,,,,,,,,,,,,,,,,"
",-6.0821,-81.230799,,,,,,,,,,,,,,,,,,"
",-6.0735,-81.2323,,,,,,,,,,,,,,,,,,"
",-6.0539,-81.250099,,,,,,,,,,,,,,,,,,"
",-6.0024,-81.254,,,,,,,,,,,,,,,,,,"
",-5.9942,-81.2542,,,,,,,,,,,,,,,,,,"
",-5.992,-81.2563,,,,,,,,,,,,,,,,,,"
",-5.9879,-81.258199,,,,,,,,,,,,,,,,,,"
",-5.986,-81.2581,,,,,,,,,,,,,,,,,,"
",-5.9875,-81.2579,,,,,,,,,,,,,,,,,,"
",-5.9882,-81.2581,,,,,,,,,,,,,,,,,,"
",-5.9946,-81.2559,,,,,,,,,,,,,,,,,,"
",-6.0234,-81.262099,,,,,,,,,,,,,,,,,,"
",-6.0319,-81.2629,,,,,,,,,,,,,,,,,,"
",-6.0485,-81.2618,,,,,,,,,,,,,,,,,,"
",-6.0645,-81.2585,,,,,,,,,,,,,,,,,,"
",-6.0711,-81.2543,,,,,,,,,,,,,,,,,,"
",-6.0823,-81.2427,,,,,,,,,,,,,,,,,,"
",-6.093,-81.2312,,,,,,,,,,,,,,,,,,"
",-6.0944,-81.2294,,,,,,,,,,,,,,,,,,"
",-6.0933,-81.2271,,,,,,,,,,,,,,,,,,"
",-6.0897,-81.2285,,,,,,,,,,,,,,,,,,"
",-6.0886,-81.231499,,,,,,,,,,,,,,,,,,"
",-6.0545,-81.258699,,,,,,,,,,,,,,,,,,"
",-6.0474,-81.2626,,,,,,,,,,,,,,,,,,"
",-6.0397,-81.264799,,,,,,,,,,,,,,,,,,"
",-6.0345,-81.266,,,,,,,,,,,,,,,,,,"
",-6.0308,-81.269,,,,,,,,,,,,,,,,,,"
",-6.0263,-81.2728,,,,,,,,,,,,,,,,,,"
",-6.0178,-81.2602,,,,,,,,,,,,,,,,,,"
",-6.0352,-81.262999,,,,,,,,,,,,,,,,,,"
",-6.0616,-81.2615,,,,,,,,,,,,,,,,,,"
",-6.0688,-81.256199,,,,,,,,,,,,,,,,,,"
",-6.0811,-81.244199,,,,,,,,,,,,,,,,,,"
",-6.0979,-81.2275,,,,,,,,,,,,,,,,,,"
",-6.0956,-81.2255,,,,,,,,,,,,,,,,,,"
",-6.091,-81.2259,,,,,,,,,,,,,,,,,,"
",-5.533,-81.2649,,,,,,,,,,,,,,,,,,"
",-5.5625,-81.274999,,,,,,,,,,,,,,,,,,"
",-5.5932,-81.2839,,,,,,,,,,,,,,,,,,"
",-5.601,-81.2855,,,,,,,,,,,,,,,,,,"
",-5.621,-81.2935,,,,,,,,,,,,,,,,,,"
",-5.6224,-81.2966,,,,,,,,,,,,,,,,,,"
",-5.6214,-81.2987,,,,,,,,,,,,,,,,,,"
",-5.6219,-81.300799,,,,,,,,,,,,,,,,,,"
",-5.5884,-81.2849,,,,,,,,,,,,,,,,,,"
",-5.5644,-81.2789,,,,,,,,,,,,,,,,,,"
",-5.557,-81.2753,,,,,,,,,,,,,,,,,,"
",-5.5437,-81.267,,,,,,,,,,,,,,,,,,"
",-5.5368,-81.262999,,,,,,,,,,,,,,,,,,"
",-5.5357,-81.2644,,,,,,,,,,,,,,,,,,"
",-5.5334,-81.2667,,,,,,,,,,,,,,,,,,"
",-5.5642,-81.264999,,,,,,,,,,,,,,,,,,"
",-5.5896,-81.2694,,,,,,,,,,,,,,,,,,"
",-5.6229,-81.276799,,,,,,,,,,,,,,,,,,"
",-5.6393,-81.2735,,,,,,,,,,,,,,,,,,"
",-5.6465,-81.2704,,,,,,,,,,,,,,,,,,"
",-5.651,-81.270899,,,,,,,,,,,,,,,,,,"
",-5.6528,-81.2721,,,,,,,,,,,,,,,,,,"
",-5.6541,-81.2738,,,,,,,,,,,,,,,,,,"
",-5.6546,-81.2767,,,,,,,,,,,,,,,,,,"
",-5.6557,-81.2789,,,,,,,,,,,,,,,,,,"
",-5.657,-81.279699,,,,,,,,,,,,,,,,,,"
",-5.658,-81.279699,,,,,,,,,,,,,,,,,,"
",-5.6567,-81.279299,,,,,,,,,,,,,,,,,,"
",-5.5637,-81.2746,,,,,,,,,,,,,,,,,,"
",-5.5799,-81.2807,,,,,,,,,,,,,,,,,,"
",-5.606,-81.2821,,,,,,,,,,,,,,,,,,"
",-5.6144,-81.281,,,,,,,,,,,,,,,,,,"
",-5.631,-81.279299,,,,,,,,,,,,,,,,,,"
",-5.6382,-81.278799,,,,,,,,,,,,,,,,,,"
",-5.6411,-81.2789,,,,,,,,,,,,,,,,,,"
",-5.6434,-81.2792,,,,,,,,,,,,,,,,,,"
",-6.0985,-81.2285,,,,,,,,,,,,,,,,,,"
",-6.1021,-81.2273,,,,,,,,,,,,,,,,,,"
",-6.1022,-81.229499,,,,,,,,,,,,,,,,,,"
",-6.104,-81.2327,,,,,,,,,,,,,,,,,,"
",-6.07,-81.2357,,,,,,,,,,,,,,,,,,"
",-6.0438,-81.2558,,,,,,,,,,,,,,,,,,"
",-6.0354,-81.256399,,,,,,,,,,,,,,,,,,"
",-6.0271,-81.2556,,,,,,,,,,,,,,,,,,"
",-6.019,-81.254,,,,,,,,,,,,,,,,,,"
",-6.0007,-81.257799,,,,,,,,,,,,,,,,,,"
",-5.9976,-81.260499,,,,,,,,,,,,,,,,,,"
",-6.0169,-81.259599,,,,,,,,,,,,,,,,,,"
",-6.0511,-81.2624,,,,,,,,,,,,,,,,,,"
",-6.0786,-81.232199,,,,,,,,,,,,,,,,,,"
",-6.0792,-81.217499,,,,,,,,,,,,,,,,,,"
",-6.075,-81.217899,,,,,,,,,,,,,,,,,,"
",-5.2728,-81.3657,,,,,,,,,,,,,,,,,,"
",-5.213,-81.4058,,,,,,,,,,,,,,,,,,"
",-5.2096,-81.4101,,,,,,,,,,,,,,,,,,"
",-5.2587,-81.3759,,,,,,,,,,,,,,,,,,"
",-5.2669,-81.3729,,,,,,,,,,,,,,,,,,"
",-5.2756,-81.370799,,,,,,,,,,,,,,,,,,"
",-5.2812,-81.3698,,,,,,,,,,,,,,,,,,"
",-5.283,-81.3731,,,,,,,,,,,,,,,,,,"
",-5.2549,-81.3747,,,,,,,,,,,,,,,,,,"
",-5.2375,-81.372999,,,,,,,,,,,,,,,,,,"
",-5.2116,-81.3722,,,,,,,,,,,,,,,,,,"
",-5.203,-81.371699,,,,,,,,,,,,,,,,,,"
",-5.169,-81.369599,,,,,,,,,,,,,,,,,,"
",-5.1534,-81.3655,,,,,,,,,,,,,,,,,,"
",-5.1457,-81.363499,,,,,,,,,,,,,,,,,,"
",-5.138,-81.3614,,,,,,,,,,,,,,,,,,"
",-5.1303,-81.3593,,,,,,,,,,,,,,,,,,"
",-5.1153,-81.356,,,,,,,,,,,,,,,,,,"
",-5.1136,-81.3586,,,,,,,,,,,,,,,,,,"
",-5.1103,-81.3613,,,,,,,,,,,,,,,,,,"
",-5.1081,-81.3652,,,,,,,,,,,,,,,,,,"
",-5.1444,-81.375499,,,,,,,,,,,,,,,,,,"
